person_id,home_geography_id,destination_geography_id,age_years,sex,employed,income_monthly_inr,permitted_modes,purpose,initial_mode,departure_s,activity_duration_s,source
baseline_123,27:520:04173:553423:0000:000000,27:520:04173:553514:0001:000000,38,male,False,19334.48494372999,"walk,pt,bike,taxi,auto_rickshaw",other,pt,42930.51150154535,3600,synthetic_from_historical_marginals_and_provisional_assumptions
baseline_124,27:519:99999:802794:0732:000000,27:519:99999:802794:0836:000000,83,male,False,25048.507156899206,"walk,pt,taxi,auto_rickshaw",other,pt,39822.557200726456,3600,synthetic_from_historical_marginals_and_provisional_assumptions
baseline_125,27:517:04166:552684:0001:000000,27:518:99999:802794:2486:000000,30,female,False,69165.2613830253,"walk,pt,bike,taxi,auto_rickshaw",other,bike,40773.79109672265,3600,synthetic_from_historical_marginals_and_provisional_assumptions
baseline_126,27:518:99999:802794:1667:000000,27:518:99999:802794:1769:000000,33,female,True,72480.10915858808,"walk,pt,taxi,auto_rickshaw",work,pt,28959.977771125108,28800,synthetic_from_historical_marginals_and_provisional_assumptions
baseline_127,27:519:99999:802794:0420:000000,27:519:99999:802794:0418:000000,27,female,True,22747.847609419994,"walk,pt,taxi,auto_rickshaw",work,taxi,30259.94798393232,28800,synthetic_from_historical_marginals_and_provisional_assumptions
baseline_128,27:518:99999:802794:1770:000000,27:518:99999:802794:1352:000000,92,male,False,29379.80899729252,"walk,pt,taxi,auto_rickshaw",other,pt,40343.01953604478,3600,synthetic_from_historical_marginals_and_provisional_assumptions
baseline_129,27:518:99999:802794:1769:000000,27:518:99999:802794:1460:000000,26,female,False,9526.319150884498,"walk,pt,motorbike,taxi,auto_rickshaw",other,walk,38205.780081466306,3600,synthetic_from_historical_marginals_and_provisional_assumptions
baseline_130,27:520:04176:553870:0000:000000,27:520:04174:553609:0000:000000,26,female,True,18562.334204928367,"walk,pt,bike,taxi,auto_rickshaw",work,walk,33469.8169319595,28800,synthetic_from_historical_marginals_and_provisional_assumptions
baseline_131,27:517:04163:552342:0000:000000,27:517:04163:552342:0000:000000,12,male,False,38496.5437755679,"walk,pt",education,pt,31448.736758110936,21600,synthetic_from_historical_marginals_and_provisional_assumptions
baseline_132,27:518:99999:802794:1352:000000,27:518:99999:802794:1352:000000,1,female,False,116970.83650987606,"walk,pt",home_only,,0,0,synthetic_from_historical_marginals_and_provisional_assumptions
baseline_133,27:518:99999:802794:1668:000000,27:518:99999:802794:1769:000000,22,male,False,11686.490931665303,"walk,pt,taxi,auto_rickshaw",other,taxi,37902.44777975841,3600,synthetic_from_historical_marginals_and_provisional_assumptions
baseline_134,27:519:99999:802794:0421:000000,27:518:99999:802794:1975:000000,27,female,True,47795.71197395111,"walk,pt,taxi,auto_rickshaw",work,walk,35946.36726816281,28800,synthetic_from_historical_marginals_and_provisional_assumptions
baseline_135,27:517:04168:552979:0000:000000,27:517:04168:553006:0001:000000,16,female,False,51090.56644062093,"walk,pt",education,walk,27184.604790274483,21600,synthetic_from_historical_marginals_and_provisional_assumptions
baseline_136,27:518:99999:802794:1770:000000,27:518:99999:802794:1770:000000,4,male,False,37403.963370530844,"walk,pt,ride",home_only,,0,0,synthetic_from_historical_marginals_and_provisional_assumptions
baseline_137,27:517:04163:552254:0000:000000,27:517:04158:551667:0000:000000,31,male,True,35882.4004376375,"walk,pt,taxi,auto_rickshaw",work,pt,32873.07999881219,28800,synthetic_from_historical_marginals_and_provisional_assumptions
baseline_138,27:518:99999:802794:2080:000000,27:518:99999:802794:2179:000000,6,female,False,47662.60406814444,"walk,pt",education,pt,30566.03569242035,21600,synthetic_from_historical_marginals_and_provisional_assumptions
baseline_139,27:518:99999:802794:1977:000000,27:518:99999:802794:1460:000000,27,female,True,102360.62946626561,"walk,pt,taxi,auto_rickshaw",work,auto_rickshaw,33253.571190329705,28800,synthetic_from_historical_marginals_and_provisional_assumptions
baseline_140,27:519:99999:802794:0527:000000,27:519:99999:802794:0629:000000,35,female,True,11080.79821106233,"walk,pt,taxi,auto_rickshaw",work,auto_rickshaw,31747.007348268395,28800,synthetic_from_historical_marginals_and_provisional_assumptions
baseline_141,27:519:99999:802794:0732:000000,27:519:99999:802794:0630:000000,30,male,False,17002.39091596822,"walk,pt,taxi,auto_rickshaw",other,walk,41278.76471793824,3600,synthetic_from_historical_marginals_and_provisional_assumptions
baseline_142,27:517:04158:551656:0000:000000,27:517:04158:551672:0000:000000,89,female,False,77471.6680160973,"walk,pt,bike,taxi,auto_rickshaw",other,walk,36034.337208065495,3600,synthetic_from_historical_marginals_and_provisional_assumptions
baseline_143,27:520:04179:554436:0000:000000,27:520:04182:554749:0000:000000,7,male,False,55604.68185927367,"walk,pt",education,walk,29073.71367591512,21600,synthetic_from_historical_marginals_and_provisional_assumptions
baseline_144,27:520:04181:554662:0000:000000,27:520:04181:554662:0000:000000,87,male,False,27317.07852713985,"walk,pt,taxi,auto_rickshaw",other,auto_rickshaw,41788.188128768576,3600,synthetic_from_historical_marginals_and_provisional_assumptions
baseline_145,27:519:99999:802794:0206:000000,27:519:99999:802794:0421:000000,49,male,True,5066.197598800585,"walk,pt,taxi,auto_rickshaw",work,auto_rickshaw,31764.931407935674,28800,synthetic_from_historical_marginals_and_provisional_assumptions
baseline_146,27:518:99999:802794:1870:000000,27:518:99999:802794:1256:000000,36,male,False,32770.47606972628,"walk,pt,taxi,auto_rickshaw",other,taxi,39815.328309936085,3600,synthetic_from_historical_marginals_and_provisional_assumptions
baseline_147,27:519:99999:802794:0933:000000,27:519:99999:802794:0933:000000,24,female,False,46203.66280976888,"walk,pt,taxi,auto_rickshaw",other,walk,40847.99076338088,3600,synthetic_from_historical_marginals_and_provisional_assumptions
baseline_148,27:518:99999:802794:2281:000000,27:518:99999:802794:2080:000000,24,male,True,23723.255706786935,"walk,pt,taxi,auto_rickshaw",work,pt,30937.91564298925,28800,synthetic_from_historical_marginals_and_provisional_assumptions
baseline_149,27:517:04166:552687:0001:000000,27:518:99999:802794:1351:000000,25,female,True,28327.50348732445,"walk,pt,taxi,auto_rickshaw",work,pt,29982.64537469251,28800,synthetic_from_historical_marginals_and_provisional_assumptions
baseline_150,27:519:99999:802794:0421:000000,27:518:99999:802794:1048:000000,76,male,False,57631.86757935893,"walk,pt,car,taxi,ride,auto_rickshaw",other,auto_rickshaw,38819.49348860309,3600,synthetic_from_historical_marginals_and_provisional_assumptions
baseline_151,27:518:99999:802794:1256:000000,27:518:99999:802794:1352:000000,36,female,True,118044.09028763167,"walk,pt,taxi,auto_rickshaw",work,walk,33251.07670253206,28800,synthetic_from_historical_marginals_and_provisional_assumptions
baseline_152,27:518:99999:802794:1350:000000,27:518:99999:802794:1045:000000,45,male,False,38234.041710678546,"walk,pt,taxi,auto_rickshaw",other,walk,41093.768258306336,3600,synthetic_from_historical_marginals_and_provisional_assumptions
baseline_153,27:518:99999:802794:1142:000000,27:518:99999:802794:1977:000000,22,male,False,43760.948049997336,"walk,pt,taxi,auto_rickshaw",other,auto_rickshaw,42380.88124993431,3600,synthetic_from_historical_marginals_and_provisional_assumptions
baseline_154,27:518:99999:802794:1043:000000,27:519:99999:802794:0103:000000,56,male,True,41493.87492249701,"walk,pt,taxi,auto_rickshaw",work,taxi,33132.65317855227,28800,synthetic_from_historical_marginals_and_provisional_assumptions
baseline_155,27:517:04167:552803:0000:000000,27:519:99999:802794:0836:000000,31,male,True,85012.84236408124,"walk,pt,taxi,auto_rickshaw",work,auto_rickshaw,31516.642747359718,28800,synthetic_from_historical_marginals_and_provisional_assumptions
baseline_156,27:520:04179:554299:0000:000000,27:520:04177:554108:0000:000000,39,female,True,28098.917681259783,"walk,pt,car,taxi,ride,auto_rickshaw",work,taxi,32772.350202227964,28800,synthetic_from_historical_marginals_and_provisional_assumptions
baseline_157,27:517:04163:552261:0000:000000,27:517:04158:551653:0000:000000,34,male,True,62828.561582500406,"walk,pt,taxi,auto_rickshaw",work,pt,33871.703447516484,28800,synthetic_from_historical_marginals_and_provisional_assumptions
baseline_158,27:517:04157:551552:0000:000000,27:517:04157:551566:0000:000000,32,male,False,51359.18227526133,"walk,pt,taxi,auto_rickshaw",other,walk,39961.11998091186,3600,synthetic_from_historical_marginals_and_provisional_assumptions
baseline_159,27:517:04163:552203:0000:000000,27:517:04163:552201:0000:000000,27,female,True,217996.54422597997,"walk,pt,motorbike,taxi,auto_rickshaw",work,taxi,33656.93709332488,28800,synthetic_from_historical_marginals_and_provisional_assumptions
baseline_160,27:517:04158:551620:0000:000000,27:517:04158:551620:0000:000000,0,male,False,14496.582550313658,"walk,pt",home_only,,0,0,synthetic_from_historical_marginals_and_provisional_assumptions
baseline_161,27:518:99999:802794:1874:000000,27:518:99999:802794:1667:000000,57,female,False,50707.196809969675,"walk,pt,taxi,auto_rickshaw",other,auto_rickshaw,38071.972533648186,3600,synthetic_from_historical_marginals_and_provisional_assumptions
baseline_162,27:518:99999:802794:1460:000000,27:518:99999:802794:1460:000000,24,male,True,26033.163486451547,"walk,pt,taxi,auto_rickshaw",work,walk,33226.972619054075,28800,synthetic_from_historical_marginals_and_provisional_assumptions
baseline_163,27:518:99999:802794:1668:000000,27:518:99999:802794:1352:000000,24,male,False,17232.903661134293,"walk,pt,bike,taxi,auto_rickshaw",other,bike,42771.64149513268,3600,synthetic_from_historical_marginals_and_provisional_assumptions
baseline_164,27:519:99999:802794:0208:000000,27:519:99999:802794:0208:000000,2,female,False,69506.03155111877,"walk,pt",home_only,,0,0,synthetic_from_historical_marginals_and_provisional_assumptions
baseline_165,27:517:04167:552729:0000:000000,27:517:04162:552057:0000:000000,45,male,True,75883.55607546645,"walk,pt,taxi,auto_rickshaw",work,pt,31536.922829410385,28800,synthetic_from_historical_marginals_and_provisional_assumptions
baseline_166,27:519:99999:802794:0835:000000,27:519:99999:802794:0935:000000,14,female,False,29395.38461086857,"walk,pt,ride",education,walk,27117.129560085334,21600,synthetic_from_historical_marginals_and_provisional_assumptions
baseline_167,27:520:04176:553865:0000:000000,27:520:04173:553426:0000:000000,29,male,True,96065.28728705883,"walk,pt,taxi,auto_rickshaw",work,pt,31271.31867840007,28800,synthetic_from_historical_marginals_and_provisional_assumptions
baseline_168,27:517:04163:552201:0000:000000,27:517:04163:552199:0000:000000,10,female,False,111564.63127669468,"walk,pt",education,walk,30493.75924140875,21600,synthetic_from_historical_marginals_and_provisional_assumptions
baseline_169,27:520:04173:553424:0000:000000,27:520:04173:553514:0001:000000,50,female,False,17353.261058314652,"walk,pt,bike,taxi,auto_rickshaw",other,auto_rickshaw,37727.30038430339,3600,synthetic_from_historical_marginals_and_provisional_assumptions
baseline_170,27:518:99999:802794:1139:000000,27:518:99999:802794:1255:000000,22,male,True,56464.56906792993,"walk,pt,taxi,auto_rickshaw",work,taxi,35417.03833896104,28800,synthetic_from_historical_marginals_and_provisional_assumptions
baseline_171,27:518:99999:802794:1350:000000,27:519:99999:802794:0933:000000,35,male,True,36086.64064162465,"walk,pt,bike,taxi,auto_rickshaw",work,pt,35096.26778311918,28800,synthetic_from_historical_marginals_and_provisional_assumptions
baseline_172,27:518:99999:802794:2080:000000,27:520:04173:553513:0001:000000,78,male,False,46085.971528459915,"walk,pt,bike,taxi,auto_rickshaw",other,bike,40642.45724168931,3600,synthetic_from_historical_marginals_and_provisional_assumptions
baseline_173,27:518:99999:802794:1256:000000,27:518:99999:802794:1668:000000,33,female,True,6985.402962339347,"walk,pt,taxi,auto_rickshaw",work,auto_rickshaw,30258.78133353175,28800,synthetic_from_historical_marginals_and_provisional_assumptions
baseline_174,27:517:04168:552991:0000:000000,27:517:04168:552985:0000:000000,15,female,False,18557.19469734947,"walk,pt",education,pt,32284.53719650797,21600,synthetic_from_historical_marginals_and_provisional_assumptions
baseline_175,27:518:99999:802794:2385:000000,27:518:99999:802794:1978:000000,24,female,True,16967.86457034978,"walk,pt,bike,taxi,auto_rickshaw",work,walk,34798.72107255256,28800,synthetic_from_historical_marginals_and_provisional_assumptions
baseline_176,27:520:04184:554890:0000:000000,27:520:04178:554209:0000:000000,40,male,True,38016.36489490705,"walk,pt,taxi,auto_rickshaw",work,taxi,33420.02752822929,28800,synthetic_from_historical_marginals_and_provisional_assumptions
baseline_177,27:518:99999:802794:1668:000000,27:518:99999:802794:2385:000000,18,male,True,67658.06796100273,"walk,pt,taxi,auto_rickshaw",work,auto_rickshaw,32902.22359980417,28800,synthetic_from_historical_marginals_and_provisional_assumptions
baseline_178,27:517:04166:552676:0001:000000,27:518:99999:802794:1352:000000,40,female,True,38995.93638332546,"walk,pt,motorbike,taxi,auto_rickshaw",work,walk,32008.55610120143,28800,synthetic_from_historical_marginals_and_provisional_assumptions
baseline_179,27:519:99999:802794:0835:000000,27:519:99999:802794:0421:000000,19,male,False,89209.8430306058,"walk,pt,taxi,auto_rickshaw",other,taxi,36833.258335908715,3600,synthetic_from_historical_marginals_and_provisional_assumptions
baseline_180,27:519:99999:802794:0732:000000,27:519:99999:802794:0732:000000,0,male,False,31924.120523951573,"walk,pt",home_only,,0,0,synthetic_from_historical_marginals_and_provisional_assumptions
baseline_181,27:518:99999:802794:1773:000000,27:518:99999:802794:1668:000000,45,female,False,18335.647696994907,"walk,pt,car,taxi,ride,auto_rickshaw",other,pt,41484.985377559584,3600,synthetic_from_historical_marginals_and_provisional_assumptions
baseline_182,27:517:04166:552513:0000:000000,27:518:99999:802794:1458:000000,38,male,True,82226.82604351419,"walk,pt,motorbike,taxi,auto_rickshaw",work,motorbike,30653.130464271115,28800,synthetic_from_historical_marginals_and_provisional_assumptions
baseline_183,27:519:99999:802794:0732:000000,27:519:99999:802794:0732:000000,1,male,False,23176.523699752084,"walk,pt",home_only,,0,0,synthetic_from_historical_marginals_and_provisional_assumptions
baseline_184,27:517:04171:553136:0000:000000,27:517:04166:552663:0000:000000,38,female,True,24229.90066631281,"walk,pt,taxi,auto_rickshaw",work,taxi,32420.906570947554,28800,synthetic_from_historical_marginals_and_provisional_assumptions
baseline_185,27:520:04177:554183:0000:000000,27:520:04177:554151:0000:000000,46,male,True,35236.632765530994,"walk,pt,motorbike,taxi,auto_rickshaw",work,taxi,34582.6883808564,28800,synthetic_from_historical_marginals_and_provisional_assumptions
baseline_186,27:518:99999:802794:2385:000000,27:518:99999:802794:1048:000000,30,female,True,65820.35848539103,"walk,pt,taxi,auto_rickshaw",work,walk,32772.21485704844,28800,synthetic_from_historical_marginals_and_provisional_assumptions
baseline_187,27:518:99999:802794:2487:000000,27:518:99999:802794:2487:000000,20,female,False,49347.81867848055,"walk,pt,car,taxi,ride,auto_rickshaw",other,car,41432.36060467132,3600,synthetic_from_historical_marginals_and_provisional_assumptions
baseline_188,27:518:99999:802794:1978:000000,27:518:99999:802794:1143:000000,25,female,False,5279.674320798763,"walk,pt,motorbike,taxi,auto_rickshaw",other,auto_rickshaw,41820.4101128788,3600,synthetic_from_historical_marginals_and_provisional_assumptions
baseline_189,27:518:99999:802794:1045:000000,27:518:99999:802794:2080:000000,7,male,False,46987.41176121296,"walk,pt,bike",education,walk,32313.911991461366,21600,synthetic_from_historical_marginals_and_provisional_assumptions
baseline_190,27:518:99999:802794:2080:000000,27:518:99999:802794:2283:000000,7,male,False,7139.360425989225,"walk,pt",education,pt,32122.678958036046,21600,synthetic_from_historical_marginals_and_provisional_assumptions
