parent_type,parent_id,parent_relation_type,member_sequence,member_role,referenced_type,referenced_id,reason
relation,278091,route,947,,way,320689207,absent_entity
relation,278091,route,948,,way,219689220,absent_entity
relation,278091,route,949,,way,149904356,absent_entity
relation,278091,route,950,,way,149904364,absent_entity
relation,278091,route,951,,way,1381207032,absent_entity
relation,278091,route,952,,way,1381207033,absent_entity
relation,278091,route,953,,way,1381207027,absent_entity
relation,278091,route,954,,way,1381207028,absent_entity
relation,278091,route,955,,way,219503392,absent_entity
relation,278091,route,956,,way,1381207037,absent_entity
relation,278091,route,958,,way,149900829,absent_entity
relation,278091,route,959,,way,593691701,absent_entity
relation,278091,route,960,,way,219505556,absent_entity
relation,278091,route,961,,way,219505554,absent_entity
relation,278091,route,962,,way,845629833,absent_entity
relation,278091,route,963,,way,845629832,absent_entity
relation,278091,route,964,,way,386008012,absent_entity
relation,278091,route,965,,way,149900811,absent_entity
relation,278091,route,966,,way,457071262,absent_entity
relation,278091,route,967,,way,840389695,absent_entity
relation,278091,route,968,,way,845569740,absent_entity
relation,278091,route,969,,way,149900824,absent_entity
relation,278091,route,970,,way,149900827,absent_entity
relation,278091,route,971,,way,1375321277,absent_entity
relation,278091,route,972,,way,845593297,absent_entity
relation,278091,route,973,,way,845593296,absent_entity
relation,278091,route,974,,way,845593293,absent_entity
relation,278091,route,975,,way,845593292,absent_entity
relation,278091,route,976,,way,149895544,absent_entity
relation,278091,route,977,,way,845593289,absent_entity
relation,278091,route,978,,way,845593288,absent_entity
relation,278091,route,979,,way,219509467,absent_entity
relation,278091,route,980,,way,219509466,absent_entity
relation,278091,route,981,,way,219531830,absent_entity
relation,278091,route,982,,way,219531834,absent_entity
relation,278091,route,983,,way,1375321258,absent_entity
relation,278091,route,984,,way,1375321257,absent_entity
relation,278091,route,1000,,way,845593278,absent_entity
relation,278091,route,1024,,way,1381207044,absent_entity
relation,278091,route,1025,,way,302625278,absent_entity
relation,278091,route,1026,,way,219504119,absent_entity
relation,278091,route,1027,,way,219504121,absent_entity
relation,278091,route,1028,,way,1354607761,absent_entity
relation,278091,route,1034,,way,219533911,absent_entity
relation,278091,route,1035,,way,1375321246,absent_entity
relation,278091,route,1036,,way,845660717,absent_entity
relation,278091,route,1037,,way,1375321249,absent_entity
relation,278091,route,1038,,way,1375321250,absent_entity
relation,278091,route,1039,,way,845660716,absent_entity
relation,278091,route,1040,,way,1375321247,absent_entity
relation,278091,route,1041,,way,1375321244,absent_entity
relation,278091,route,1042,,way,1375321243,absent_entity
relation,278091,route,1043,,way,840389696,absent_entity
relation,278091,route,1044,,way,845593277,absent_entity
relation,278091,route,1045,,way,1316093689,absent_entity
relation,278091,route,1046,,way,1316093690,absent_entity
relation,278091,route,1047,,way,845593276,absent_entity
relation,278091,route,1048,,way,1328101828,absent_entity
relation,278091,route,1049,,way,1328101827,absent_entity
relation,278091,route,1050,,way,1316093686,absent_entity
relation,278091,route,1051,,way,1316093685,absent_entity
relation,278091,route,1052,,way,845593285,absent_entity
relation,278091,route,1053,,way,1316093679,absent_entity
relation,278091,route,1054,,way,1316093682,absent_entity
relation,278091,route,1055,,way,1353620308,absent_entity
relation,278091,route,1056,,way,1353620309,absent_entity
relation,278091,route,1057,,way,1375321240,absent_entity
relation,278091,route,1058,,way,1375321239,absent_entity
relation,278091,route,1059,,way,845593284,absent_entity
relation,278091,route,1060,,way,840802900,absent_entity
relation,278091,route,1061,,way,1316093669,absent_entity
relation,278091,route,1062,,way,1316093670,absent_entity
relation,278091,route,1063,,way,219538037,absent_entity
relation,278091,route,1064,,way,845593279,absent_entity
relation,278091,route,1065,,way,219538038,absent_entity
relation,278091,route,1066,,way,219544389,absent_entity
relation,278091,route,1067,,way,1316093653,absent_entity
relation,278091,route,1068,,way,1316093664,absent_entity
relation,278091,route,1069,,way,1316093663,absent_entity
relation,278091,route,1070,,way,1316093654,absent_entity
relation,278091,route,1071,,way,219544390,absent_entity
relation,278091,route,1072,,way,1375321232,absent_entity
relation,278091,route,1073,,way,1375321231,absent_entity
relation,278091,route,1074,,way,219544392,absent_entity
relation,278091,route,1075,,way,822581481,absent_entity
relation,278091,route,1076,,way,1316093646,absent_entity
relation,278091,route,1077,,way,1316093645,absent_entity
relation,278091,route,1078,,way,1316093644,absent_entity
relation,278091,route,1079,,way,1316093643,absent_entity
relation,278091,route,1080,,way,1316093638,absent_entity
relation,278091,route,1081,,way,1316093637,absent_entity
relation,278091,route,1082,,way,1316093632,absent_entity
relation,278091,route,1083,,way,1353603733,absent_entity
relation,278091,route,1084,,way,1353603734,absent_entity
relation,278091,route,1085,,way,1316093631,absent_entity
relation,278091,route,1086,,way,822581480,absent_entity
relation,278091,route,1087,,way,1328102240,absent_entity
relation,278091,route,1088,,way,1328102241,absent_entity
relation,278091,route,1089,,way,1353606053,absent_entity
relation,278091,route,1090,,way,1353606054,absent_entity
relation,278091,route,1091,,way,1353606060,absent_entity
relation,278091,route,1092,,way,1353606061,absent_entity
relation,278091,route,1093,,way,1353606066,absent_entity
relation,278091,route,1094,,way,1353606067,absent_entity
relation,278091,route,1095,,way,1353606070,absent_entity
relation,278091,route,1096,,way,1353606071,absent_entity
relation,278091,route,1097,,way,1353606074,absent_entity
relation,278091,route,1098,,way,1353606077,absent_entity
relation,278091,route,1099,,way,1353606078,absent_entity
relation,278091,route,1100,,way,1353607072,absent_entity
relation,278091,route,1101,,way,1353607073,absent_entity
relation,278091,route,1102,,way,1353607074,absent_entity
relation,278091,route,1103,,way,1353607079,absent_entity
relation,278091,route,1104,,way,1353607080,absent_entity
relation,278091,route,1105,,way,1353607084,absent_entity
relation,278091,route,1106,,way,1353607085,absent_entity
relation,278091,route,1107,,way,1353607088,absent_entity
relation,278091,route,1108,,way,1353607089,absent_entity
relation,278091,route,1109,,way,1353607092,absent_entity
relation,278091,route,1110,,way,1353607093,absent_entity
relation,278091,route,1111,,way,1353607096,absent_entity
relation,278091,route,1112,,way,1353607097,absent_entity
relation,278091,route,1113,,way,219544391,absent_entity
relation,278091,route,1114,,way,1353619835,absent_entity
relation,278091,route,1115,,way,1353619834,absent_entity
relation,278091,route,1116,,way,1353619840,absent_entity
relation,278091,route,1117,,way,1353619839,absent_entity
relation,278091,route,1118,,way,149904366,absent_entity
relation,278091,route,1119,,way,149900843,absent_entity
relation,278091,route,1120,,way,97149175,absent_entity
relation,278091,route,1121,,way,97149145,absent_entity
relation,278091,route,1122,,way,386008715,absent_entity
relation,278091,route,1123,,way,457071266,absent_entity
relation,278091,route,1124,,way,149900841,absent_entity
relation,278091,route,1125,,way,149900846,absent_entity
relation,278091,route,1126,,way,149900848,absent_entity
relation,278091,route,1127,,way,1327818931,absent_entity
relation,278091,route,1128,,way,1327818932,absent_entity
relation,278091,route,1129,,way,149895546,absent_entity
relation,278091,route,1130,,way,1327819573,absent_entity
relation,278091,route,1131,,way,1327819572,absent_entity
relation,278091,route,1132,,way,149895559,absent_entity
relation,278091,route,1133,,way,1327819718,absent_entity
relation,278091,route,1134,,way,1327819719,absent_entity
relation,278091,route,1135,,way,149895524,absent_entity
relation,278091,route,1136,,way,1290289697,absent_entity
relation,278091,route,1137,,way,1290289696,absent_entity
relation,278091,route,1138,,way,149892255,absent_entity
relation,278091,route,1139,,way,149892262,absent_entity
relation,278091,route,1140,,way,386009195,absent_entity
relation,278091,route,1141,,way,1207141887,absent_entity
relation,278091,route,1142,,way,1374340138,absent_entity
relation,278091,route,1143,,way,1374340137,absent_entity
relation,278091,route,1144,,way,285368222,absent_entity
relation,278091,route,1145,,way,1327823963,absent_entity
relation,278091,route,1146,,way,1327823962,absent_entity
relation,278091,route,1147,,way,1327823442,absent_entity
relation,278091,route,1148,,way,1327823441,absent_entity
relation,278091,route,1149,,way,843873713,absent_entity
relation,278091,route,1150,,way,1290289694,absent_entity
relation,278091,route,1151,,way,149842989,absent_entity
relation,278091,route,1154,,way,377125912,absent_entity
relation,278091,route,1166,,way,219448790,absent_entity
relation,278091,route,1167,,way,1354607759,absent_entity
relation,278091,route,1183,,way,1381207036,absent_entity
relation,278091,route,1184,,way,97732045,absent_entity
relation,278091,route,1185,,way,1381207025,absent_entity
relation,278091,route,1186,,way,1381207026,absent_entity
relation,278091,route,1187,,way,1381207030,absent_entity
relation,278091,route,1188,,way,1381207031,absent_entity
relation,278091,route,1189,,way,219505557,absent_entity
relation,278091,route,1190,,way,219505555,absent_entity
relation,278091,route,1191,,way,839191970,absent_entity
relation,278091,route,1192,,way,845629834,absent_entity
relation,278091,route,1193,,way,1221477710,absent_entity
relation,278091,route,1194,,way,845629835,absent_entity
relation,278091,route,1195,,way,1221477709,absent_entity
relation,278091,route,1196,,way,845569741,absent_entity
relation,278091,route,1197,,way,1375321267,absent_entity
relation,278091,route,1198,,way,1375321263,absent_entity
relation,278091,route,1199,,way,1375321264,absent_entity
relation,278091,route,1200,,way,1375321273,absent_entity
relation,278091,route,1201,,way,1375321274,absent_entity
relation,278091,route,1202,,way,845569742,absent_entity
relation,278091,route,1203,,way,219508224,absent_entity
relation,278091,route,1204,,way,845593298,absent_entity
relation,278091,route,1205,,way,1375321276,absent_entity
relation,278091,route,1206,,way,845593299,absent_entity
relation,278091,route,1207,,way,845593294,absent_entity
relation,278091,route,1208,,way,845593295,absent_entity
relation,278091,route,1209,,way,1375321260,absent_entity
relation,278091,route,1210,,way,841106188,absent_entity
relation,278091,route,1211,,way,845593281,absent_entity
relation,278091,route,1212,,way,219544393,absent_entity
relation,278091,route,1213,,way,219544388,absent_entity
relation,278091,route,1214,,way,1316093655,absent_entity
relation,278091,route,1215,,way,1316093666,absent_entity
relation,278091,route,1216,,way,1316093665,absent_entity
relation,278091,route,1217,,way,1316093656,absent_entity
relation,278091,route,1218,,way,155103968,absent_entity
relation,278091,route,1219,,way,155103975,absent_entity
relation,278091,route,1220,,way,1375321229,absent_entity
relation,278091,route,1221,,way,1375321230,absent_entity
relation,278091,route,1222,,way,155103984,absent_entity
relation,278091,route,1223,,way,1316093633,absent_entity
relation,278091,route,1224,,way,1353603732,absent_entity
relation,278091,route,1225,,way,1353603731,absent_entity
relation,278091,route,1226,,way,1316093634,absent_entity
relation,278091,route,1227,,way,1316093639,absent_entity
relation,278091,route,1228,,way,1316093640,absent_entity
relation,278091,route,1229,,way,1316093641,absent_entity
relation,278091,route,1230,,way,1316093642,absent_entity
relation,278091,route,1231,,way,1316093647,absent_entity
relation,278091,route,1232,,way,1316093648,absent_entity
relation,278091,route,1233,,way,157095989,absent_entity
relation,278091,route,1234,,way,157095985,absent_entity
relation,278091,route,1235,,way,1328102242,absent_entity
relation,278091,route,1236,,way,1328102243,absent_entity
