geography_id,state_code,district_code,subdistrict_code,town_village_code,ward_code,level,name,rural_urban,observation_year,households_count,persons_count,male_persons_count,female_persons_count,persons_age_0_6_count,male_age_0_6_count,female_age_0_6_count,literate_persons_count,workers_count,main_workers_count,main_other_workers_count,marginal_workers_count,marginal_other_workers_count,non_workers_count,male_workers_count,female_workers_count,male_main_workers_count,female_main_workers_count,male_marginal_workers_count,female_marginal_workers_count,marginal_workers_3_to_6_months_count,male_marginal_workers_3_to_6_months_count,female_marginal_workers_3_to_6_months_count,marginal_workers_under_3_months_count,male_marginal_workers_under_3_months_count,female_marginal_workers_under_3_months_count,male_non_workers_count,female_non_workers_count,main_cultivators_count,male_main_cultivators_count,female_main_cultivators_count,main_agricultural_labourers_count,male_main_agricultural_labourers_count,female_main_agricultural_labourers_count,main_household_industry_workers_count,male_main_household_industry_workers_count,female_main_household_industry_workers_count,male_main_other_workers_count,female_main_other_workers_count,marginal_cultivators_count,male_marginal_cultivators_count,female_marginal_cultivators_count,marginal_agricultural_labourers_count,male_marginal_agricultural_labourers_count,female_marginal_agricultural_labourers_count,marginal_household_industry_workers_count,male_marginal_household_industry_workers_count,female_marginal_household_industry_workers_count,male_marginal_other_workers_count,female_marginal_other_workers_count,marginal_3_to_6_months_cultivators_count,male_marginal_3_to_6_months_cultivators_count,female_marginal_3_to_6_months_cultivators_count,marginal_3_to_6_months_agricultural_labourers_count,male_marginal_3_to_6_months_agricultural_labourers_count,female_marginal_3_to_6_months_agricultural_labourers_count,marginal_3_to_6_months_household_industry_workers_count,male_marginal_3_to_6_months_household_industry_workers_count,female_marginal_3_to_6_months_household_industry_workers_count,marginal_3_to_6_months_other_workers_count,male_marginal_3_to_6_months_other_workers_count,female_marginal_3_to_6_months_other_workers_count,marginal_under_3_months_cultivators_count,male_marginal_under_3_months_cultivators_count,female_marginal_under_3_months_cultivators_count,marginal_under_3_months_agricultural_labourers_count,male_marginal_under_3_months_agricultural_labourers_count,female_marginal_under_3_months_agricultural_labourers_count,marginal_under_3_months_household_industry_workers_count,male_marginal_under_3_months_household_industry_workers_count,female_marginal_under_3_months_household_industry_workers_count,marginal_under_3_months_other_workers_count,male_marginal_under_3_months_other_workers_count,female_marginal_under_3_months_other_workers_count,male_literate_persons_count,female_literate_persons_count,illiterate_persons_count,male_illiterate_persons_count,female_illiterate_persons_count,source,source_id,source_sha256,spatial_status
27:519:99999:802794:0837:000000,27,519,99999,802794,0837,WARD,Greater Mumbai (M Corp.) (Part) WARD NO.-0837,Urban,2011,20910,96529,56388,40141,7758,4094,3664,79788,42960,41511,39673,1449,1326,53569,35684,7276,34821,6690,863,586,1166,677,489,283,186,97,20704,32865,86,66,20,138,108,30,1614,1285,329,33362,6311,41,21,20,10,4,6,72,24,48,814,512,40,20,20,9,3,6,48,15,33,1069,639,430,1,1,0,1,1,0,24,9,15,257,175,82,48836,30952,16741,7552,9189,observed,census_mumbai_pca,56e378aeda1353b23482945b38e4707e21741ab9ae990f30be7bc4fdf19e7ba1,Historical source district; MMR inclusion and geometry unresolved
27:519:99999:802794:0838:000000,27,519,99999,802794,0838,WARD,Greater Mumbai (M Corp.) (Part) WARD NO.-0838,Urban,2011,18133,84372,48741,35631,7298,3845,3453,66637,36252,34653,33019,1599,1431,48120,30026,6226,28992,5661,1034,565,1250,779,471,349,255,94,18715,29405,379,340,39,195,162,33,1060,850,210,27640,5379,62,33,29,22,16,6,84,47,37,938,493,61,32,29,18,13,5,45,23,22,1126,711,415,1,1,0,4,3,1,39,24,15,305,227,78,40198,26439,17735,8543,9192,observed,census_mumbai_pca,56e378aeda1353b23482945b38e4707e21741ab9ae990f30be7bc4fdf19e7ba1,Historical source district; MMR inclusion and geometry unresolved
27:519:99999:802794:0933:000000,27,519,99999,802794,0933,WARD,Greater Mumbai (M Corp.) (Part) WARD NO.-0933,Urban,2011,94194,454589,258777,195812,47050,24425,22625,352786,192410,181751,171664,10659,9442,262179,160413,31997,153342,28409,7071,3588,9021,5966,3055,1638,1105,533,98364,163815,464,317,147,727,588,139,8896,7013,1883,145424,26240,295,154,141,95,62,33,827,405,422,6450,2992,292,153,139,77,52,25,555,247,308,8097,5514,2583,3,1,2,18,10,8,272,158,114,1345,936,409,210459,142327,101803,48318,53485,observed,census_mumbai_pca,56e378aeda1353b23482945b38e4707e21741ab9ae990f30be7bc4fdf19e7ba1,Historical source district; MMR inclusion and geometry unresolved
27:519:99999:802794:0934:000000,27,519,99999,802794,0934,WARD,Greater Mumbai (M Corp.) (Part) WARD NO.-0934,Urban,2011,19603,80583,40008,40575,5511,2779,2732,70605,31584,30159,29348,1425,1309,48999,22170,9414,21459,8700,711,714,1248,615,633,177,96,81,17838,31161,64,37,27,96,62,34,651,371,280,20989,8359,29,14,15,14,5,9,73,27,46,665,644,29,14,15,13,5,8,50,20,30,1156,576,580,0,0,0,1,0,1,23,7,16,153,89,64,35401,35204,9978,4607,5371,observed,census_mumbai_pca,56e378aeda1353b23482945b38e4707e21741ab9ae990f30be7bc4fdf19e7ba1,Historical source district; MMR inclusion and geometry unresolved
27:519:99999:802794:0935:000000,27,519,99999,802794,0935,WARD,Greater Mumbai (M Corp.) (Part) WARD NO.-0935,Urban,2011,14341,63867,32384,31483,4459,2224,2235,54560,26038,23861,23002,2177,2036,37829,18799,7239,17608,6253,1191,986,2040,1117,923,137,74,63,13585,24244,97,61,36,145,125,20,617,392,225,17030,5972,49,24,25,10,4,6,82,25,57,1138,898,49,24,25,10,4,6,59,18,41,1922,1071,851,0,0,0,0,0,0,23,7,16,114,67,47,28440,26120,9307,3944,5363,observed,census_mumbai_pca,56e378aeda1353b23482945b38e4707e21741ab9ae990f30be7bc4fdf19e7ba1,Historical source district; MMR inclusion and geometry unresolved
27:518:99999:802794:1043:000000,27,518,99999,802794,1043,WARD,Greater Mumbai (M Corp.) (Part) WARD NO.-1043,Urban,2011,21127,99427,55206,44221,9488,4990,4498,81277,41494,38950,37171,2544,2263,57933,33272,8222,31700,7250,1572,972,2147,1317,830,397,255,142,21934,35999,117,67,50,180,127,53,1482,1100,382,30406,6765,92,49,43,36,26,10,153,64,89,1433,830,89,47,42,23,13,10,119,56,63,1916,1201,715,3,2,1,13,13,0,34,8,26,347,232,115,46623,34654,18150,8583,9567,observed,census_suburban_pca,4bee46e9b2086a78b6c1faefac96fbdd181d2e5f11b6eeea6a0535212fadf641,Historical source district; MMR inclusion and geometry unresolved
27:518:99999:802794:1045:000000,27,518,99999,802794,1045,WARD,Greater Mumbai (M Corp.) (Part) WARD NO.-1045,Urban,2011,38257,185572,101137,84435,20609,10688,9921,142937,73974,66757,63285,7217,6143,111598,58377,15597,53904,12853,4473,2744,6139,3698,2441,1078,775,303,42760,68838,488,321,167,714,604,110,2270,1615,655,51364,11921,227,128,99,457,388,69,390,180,210,3777,2366,195,111,84,424,371,53,267,123,144,5253,3093,2160,32,17,15,33,17,16,123,57,66,890,684,206,81219,61718,42635,19918,22717,observed,census_suburban_pca,4bee46e9b2086a78b6c1faefac96fbdd181d2e5f11b6eeea6a0535212fadf641,Historical source district; MMR inclusion and geometry unresolved
27:518:99999:802794:1048:000000,27,518,99999,802794,1048,WARD,Greater Mumbai (M Corp.) (Part) WARD NO.-1048,Urban,2011,60882,272240,149523,122717,24884,12993,11891,224962,115415,107541,104338,7874,7338,156825,90561,24854,86066,21475,4495,3379,6872,3868,3004,1002,627,375,58962,97863,324,211,113,478,347,131,2401,1707,694,83801,20537,199,102,97,67,34,33,270,101,169,4258,3080,194,99,95,59,27,32,222,87,135,6397,3655,2742,5,3,2,8,7,1,48,14,34,941,603,338,128040,96922,47278,21483,25795,observed,census_suburban_pca,4bee46e9b2086a78b6c1faefac96fbdd181d2e5f11b6eeea6a0535212fadf641,Historical source district; MMR inclusion and geometry unresolved
27:518:99999:802794:1139:000000,27,518,99999,802794,1139,WARD,Greater Mumbai (M Corp.) (Part) WARD NO.-1139,Urban,2011,9739,47123,26017,21106,5432,2787,2645,35883,18296,17213,16942,1083,1031,28827,15609,2687,14764,2449,845,238,883,704,179,200,141,59,10408,18419,24,15,9,28,27,1,219,186,33,14536,2406,18,13,5,6,3,3,28,10,18,819,212,18,13,5,3,1,2,14,6,8,848,684,164,0,0,0,3,2,1,14,4,10,183,135,48,20530,15353,11240,5487,5753,observed,census_suburban_pca,4bee46e9b2086a78b6c1faefac96fbdd181d2e5f11b6eeea6a0535212fadf641,Historical source district; MMR inclusion and geometry unresolved
27:518:99999:802794:1140:000000,27,518,99999,802794,1140,WARD,Greater Mumbai (M Corp.) (Part) WARD NO.-1140,Urban,2011,9538,36739,18219,18520,2570,1354,1216,31634,15228,14654,14077,574,536,21511,10355,4873,10041,4613,314,260,511,270,241,63,44,19,7864,13647,34,20,14,62,41,21,481,348,133,9632,4445,14,10,4,5,3,2,19,11,8,290,246,14,10,4,5,3,2,14,7,7,478,250,228,0,0,0,0,0,0,5,4,1,58,40,18,15898,15736,5105,2321,2784,observed,census_suburban_pca,4bee46e9b2086a78b6c1faefac96fbdd181d2e5f11b6eeea6a0535212fadf641,Historical source district; MMR inclusion and geometry unresolved
27:518:99999:802794:1141:000000,27,518,99999,802794,1141,WARD,Greater Mumbai (M Corp.) (Part) WARD NO.-1141,Urban,2011,12403,48710,24372,24338,3424,1753,1671,41914,21421,20304,19647,1117,1017,27289,14522,6899,13869,6435,653,464,996,584,412,121,69,52,9850,17439,61,36,25,88,58,30,508,327,181,13448,6199,36,17,19,21,11,10,43,17,26,608,409,36,17,19,19,10,9,37,16,21,904,541,363,0,0,0,2,1,1,6,1,5,113,67,46,21218,20696,6796,3154,3642,observed,census_suburban_pca,4bee46e9b2086a78b6c1faefac96fbdd181d2e5f11b6eeea6a0535212fadf641,Historical source district; MMR inclusion and geometry unresolved
27:518:99999:802794:1142:000000,27,518,99999,802794,1142,WARD,Greater Mumbai (M Corp.) (Part) WARD NO.-1142,Urban,2011,13302,59337,34141,25196,5215,2798,2417,47594,29582,27107,26148,2475,2289,29755,22284,7298,20825,6282,1459,1016,2098,1223,875,377,236,141,11857,17898,57,33,24,111,76,35,791,510,281,20206,5942,53,25,28,22,10,12,111,49,62,1375,914,48,23,25,20,9,11,85,33,52,1945,1158,787,5,2,3,2,1,1,26,16,10,344,217,127,28930,18664,11743,5211,6532,observed,census_suburban_pca,4bee46e9b2086a78b6c1faefac96fbdd181d2e5f11b6eeea6a0535212fadf641,Historical source district; MMR inclusion and geometry unresolved
27:518:99999:802794:1143:000000,27,518,99999,802794,1143,WARD,Greater Mumbai (M Corp.) (Part) WARD NO.-1143,Urban,2011,7175,29539,14915,14624,1943,977,966,25919,12388,11734,11555,654,623,17151,9116,3272,8824,2910,292,362,619,269,350,35,23,12,5799,11352,25,16,9,48,39,9,106,61,45,8708,2847,14,7,7,2,0,2,15,6,9,279,344,14,7,7,2,0,2,13,4,9,590,258,332,0,0,0,0,0,0,2,2,0,33,21,12,13274,12645,3620,1641,1979,observed,census_suburban_pca,4bee46e9b2086a78b6c1faefac96fbdd181d2e5f11b6eeea6a0535212fadf641,Historical source district; MMR inclusion and geometry unresolved
27:518:99999:802794:1144:000000,27,518,99999,802794,1144,WARD,Greater Mumbai (M Corp.) (Part) WARD NO.-1144,Urban,2011,4793,18855,9387,9468,1114,569,545,17019,7790,7629,7344,161,153,11065,5621,2169,5539,2090,82,79,147,75,72,14,7,7,3766,7299,11,6,5,12,8,4,262,223,39,5302,2042,1,1,0,2,1,1,5,2,3,78,75,1,1,0,2,1,1,3,2,1,141,71,70,0,0,0,0,0,0,2,0,2,12,7,5,8549,8470,1836,838,998,observed,census_suburban_pca,4bee46e9b2086a78b6c1faefac96fbdd181d2e5f11b6eeea6a0535212fadf641,Historical source district; MMR inclusion and geometry unresolved
27:518:99999:802794:1145:000000,27,518,99999,802794,1145,WARD,Greater Mumbai (M Corp.) (Part) WARD NO.-1145,Urban,2011,3024,12322,6223,6099,799,415,384,11049,4803,4631,4427,172,157,7519,3616,1187,3494,1137,122,50,157,112,45,15,10,5,2607,4912,8,7,1,15,12,3,181,145,36,3330,1097,6,3,3,3,1,2,6,0,6,118,39,6,3,3,3,1,2,6,0,6,142,108,34,0,0,0,0,0,0,0,0,0,15,10,5,5583,5466,1273,640,633,observed,census_suburban_pca,4bee46e9b2086a78b6c1faefac96fbdd181d2e5f11b6eeea6a0535212fadf641,Historical source district; MMR inclusion and geometry unresolved
27:518:99999:802794:1146:000000,27,518,99999,802794,1146,WARD,Greater Mumbai (M Corp.) (Part) WARD NO.-1146,Urban,2011,6710,26671,13333,13338,1565,779,786,23971,10985,10508,10199,477,434,15686,7966,3019,7681,2827,285,192,400,237,163,77,48,29,5367,10319,13,12,1,23,15,8,273,220,53,7434,2765,16,6,10,6,4,2,21,13,8,262,172,16,6,10,5,4,1,16,9,7,363,218,145,0,0,0,1,0,1,5,4,1,71,44,27,12145,11826,2700,1188,1512,observed,census_suburban_pca,4bee46e9b2086a78b6c1faefac96fbdd181d2e5f11b6eeea6a0535212fadf641,Historical source district; MMR inclusion and geometry unresolved
27:518:99999:802794:1147:000000,27,518,99999,802794,1147,WARD,Greater Mumbai (M Corp.) (Part) WARD NO.-1147,Urban,2011,6259,28285,15090,13195,1946,1006,940,24793,12008,11599,11176,409,374,16277,9576,2432,9291,2308,285,124,350,248,102,59,37,22,5514,10763,20,15,5,33,17,16,370,271,99,8988,2188,7,4,3,4,3,1,24,11,13,267,107,6,4,2,4,3,1,20,10,10,320,231,89,1,0,1,0,0,0,4,1,3,54,36,18,13465,11328,3492,1625,1867,observed,census_suburban_pca,4bee46e9b2086a78b6c1faefac96fbdd181d2e5f11b6eeea6a0535212fadf641,Historical source district; MMR inclusion and geometry unresolved
27:518:99999:802794:1249:000000,27,518,99999,802794,1249,WARD,Greater Mumbai (M Corp.) (Part) WARD NO.-1249,Urban,2011,39274,164831,86280,78551,12520,6575,5945,140356,68420,65770,64092,2650,2451,96411,51023,17397,49400,16370,1623,1027,2186,1313,873,464,310,154,35257,61154,121,78,43,192,123,69,1365,813,552,48386,15706,69,34,35,18,14,4,112,48,64,1527,924,67,32,35,17,13,4,89,41,48,2013,1227,786,2,2,0,1,1,0,23,7,16,438,300,138,75838,64518,24475,10442,14033,observed,census_suburban_pca,4bee46e9b2086a78b6c1faefac96fbdd181d2e5f11b6eeea6a0535212fadf641,Historical source district; MMR inclusion and geometry unresolved
27:518:99999:802794:1255:000000,27,518,99999,802794,1255,WARD,Greater Mumbai (M Corp.) (Part) WARD NO.-1255,Urban,2011,90659,393391,213532,179859,36502,18921,17581,324864,164043,154348,149810,9695,8782,229348,129287,34756,123235,31113,6052,3643,8140,5061,3079,1555,991,564,84245,145103,521,336,185,776,584,192,3241,2219,1022,120096,29714,222,111,111,168,94,74,523,178,345,5669,3113,220,110,110,138,78,60,292,131,161,7490,4742,2748,2,1,1,30,16,14,231,47,184,1292,927,365,183375,141489,68527,30157,38370,observed,census_suburban_pca,4bee46e9b2086a78b6c1faefac96fbdd181d2e5f11b6eeea6a0535212fadf641,Historical source district; MMR inclusion and geometry unresolved
27:518:99999:802794:1256:000000,27,518,99999,802794,1256,WARD,Greater Mumbai (M Corp.) (Part) WARD NO.-1256,Urban,2011,60912,265663,140843,124820,25061,13136,11925,221817,107397,101623,98219,5774,5302,158266,83621,23776,79995,21628,3626,2148,4789,2943,1846,985,683,302,57222,101044,225,152,73,495,374,121,2684,1949,735,77520,20699,118,53,65,43,24,19,311,132,179,3417,1885,113,52,61,38,21,17,230,99,131,4408,2771,1637,5,1,4,5,3,2,81,33,48,894,646,248,121316,100501,43846,19527,24319,observed,census_suburban_pca,4bee46e9b2086a78b6c1faefac96fbdd181d2e5f11b6eeea6a0535212fadf641,Historical source district; MMR inclusion and geometry unresolved
27:518:99999:802794:1350:000000,27,518,99999,802794,1350,WARD,Greater Mumbai (M Corp.) (Part) WARD NO.-1350,Urban,2011,13088,57426,30444,26982,4102,2181,1921,49105,24257,22907,22348,1350,1159,33169,18578,5679,17790,5117,788,562,1243,724,519,107,64,43,11866,21303,34,22,12,61,49,12,464,350,114,17369,4979,28,10,18,10,6,4,153,85,68,687,472,26,8,18,10,6,4,140,76,64,1067,634,433,2,2,0,0,0,0,13,9,4,92,53,39,26403,22702,8321,4041,4280,observed,census_suburban_pca,4bee46e9b2086a78b6c1faefac96fbdd181d2e5f11b6eeea6a0535212fadf641,Historical source district; MMR inclusion and geometry unresolved
27:518:99999:802794:1351:000000,27,518,99999,802794,1351,WARD,Greater Mumbai (M Corp.) (Part) WARD NO.-1351,Urban,2011,21999,99002,57893,41109,7800,4104,3696,79589,48996,44949,43637,4047,3730,50006,37770,11226,35513,9436,2257,1790,3052,1560,1492,995,697,298,20123,29883,240,146,94,184,139,45,888,598,290,34630,9007,127,60,67,43,16,27,147,70,77,2111,1619,119,54,65,36,11,25,121,53,68,2776,1442,1334,8,6,2,7,5,2,26,17,9,954,669,285,48191,31398,19413,9702,9711,observed,census_suburban_pca,4bee46e9b2086a78b6c1faefac96fbdd181d2e5f11b6eeea6a0535212fadf641,Historical source district; MMR inclusion and geometry unresolved
27:518:99999:802794:1352:000000,27,518,99999,802794,1352,WARD,Greater Mumbai (M Corp.) (Part) WARD NO.-1352,Urban,2011,71469,312567,162488,150079,29013,15085,13928,255615,123718,116786,112627,6932,6147,188849,93134,30584,89258,27528,3876,3056,5807,3217,2590,1125,659,466,69354,119495,385,218,167,660,460,200,3114,2216,898,86364,26263,213,111,102,57,28,29,515,204,311,3533,2614,210,109,101,53,24,29,418,152,266,5126,2932,2194,3,2,1,4,4,0,97,52,45,1021,601,420,136021,119594,56952,26467,30485,observed,census_suburban_pca,4bee46e9b2086a78b6c1faefac96fbdd181d2e5f11b6eeea6a0535212fadf641,Historical source district; MMR inclusion and geometry unresolved
27:518:99999:802794:1353:000000,27,518,99999,802794,1353,WARD,Greater Mumbai (M Corp.) (Part) WARD NO.-1353,Urban,2011,22999,92709,46874,45835,7070,3632,3438,79077,39789,38205,36685,1584,1387,52920,27591,12198,26658,11547,933,651,1317,767,550,267,166,101,19283,33637,143,80,63,165,138,27,1212,620,592,25820,10865,67,52,15,17,14,3,113,70,43,797,590,67,52,15,14,11,3,98,62,36,1138,642,496,0,0,0,3,3,0,15,8,7,249,155,94,40964,38113,13632,5910,7722,observed,census_suburban_pca,4bee46e9b2086a78b6c1faefac96fbdd181d2e5f11b6eeea6a0535212fadf641,Historical source district; MMR inclusion and geometry unresolved
27:518:99999:802794:1354:000000,27,518,99999,802794,1354,WARD,Greater Mumbai (M Corp.) (Part) WARD NO.-1354,Urban,2011,2128,9182,4940,4242,1059,584,475,6495,4258,4030,3908,228,201,4924,3052,1206,2924,1106,128,100,191,113,78,37,15,22,1888,3036,35,17,18,22,6,16,65,32,33,2869,1039,12,6,6,5,2,3,10,3,7,117,84,11,6,5,4,2,2,7,3,4,169,102,67,1,0,1,1,0,1,3,0,3,32,15,17,3716,2779,2687,1224,1463,observed,census_suburban_pca,4bee46e9b2086a78b6c1faefac96fbdd181d2e5f11b6eeea6a0535212fadf641,Historical source district; MMR inclusion and geometry unresolved
27:518:99999:802794:1357:000000,27,518,99999,802794,1357,WARD,Greater Mumbai (M Corp.) (Part) WARD NO.-1357,Urban,2011,36393,177802,98823,78979,18454,9651,8803,142258,72544,68215,65572,4329,3910,105258,59542,13002,56971,11244,2571,1758,3899,2273,1626,430,298,132,39281,65977,730,399,331,319,266,53,1594,1244,350,55062,10510,130,73,57,54,29,25,235,116,119,2353,1557,130,73,57,54,29,25,175,85,90,3540,2086,1454,0,0,0,0,0,0,60,31,29,370,267,103,81676,60582,35544,17147,18397,observed,census_suburban_pca,4bee46e9b2086a78b6c1faefac96fbdd181d2e5f11b6eeea6a0535212fadf641,Historical source district; MMR inclusion and geometry unresolved
27:518:99999:802794:1458:000000,27,518,99999,802794,1458,WARD,Greater Mumbai (M Corp.) (Part) WARD NO.-1458,Urban,2011,5286,23689,13614,10075,2331,1190,1141,18856,10335,9904,9432,431,366,13354,8465,1870,8203,1701,262,169,356,213,143,75,49,26,5149,8205,29,18,11,68,57,11,375,239,136,7889,1543,30,13,17,5,4,1,30,8,22,237,129,30,13,17,3,2,1,17,5,12,306,193,113,0,0,0,2,2,0,13,3,10,60,44,16,11544,7312,4833,2070,2763,observed,census_suburban_pca,4bee46e9b2086a78b6c1faefac96fbdd181d2e5f11b6eeea6a0535212fadf641,Historical source district; MMR inclusion and geometry unresolved
27:518:99999:802794:1459:000000,27,518,99999,802794,1459,WARD,Greater Mumbai (M Corp.) (Part) WARD NO.-1459,Urban,2011,24614,99684,53612,46072,10556,5482,5074,78854,42543,39116,38282,3427,3165,57141,32003,10540,29914,9202,2089,1338,2972,1775,1197,455,314,141,21609,35532,227,138,89,193,135,58,414,245,169,29396,8886,124,52,72,45,24,21,93,46,47,1967,1198,122,50,72,42,22,20,71,31,40,2737,1672,1065,2,2,0,3,2,1,22,15,7,428,295,133,44188,34666,20830,9424,11406,observed,census_suburban_pca,4bee46e9b2086a78b6c1faefac96fbdd181d2e5f11b6eeea6a0535212fadf641,Historical source district; MMR inclusion and geometry unresolved
27:518:99999:802794:1460:000000,27,518,99999,802794,1460,WARD,Greater Mumbai (M Corp.) (Part) WARD NO.-1460,Urban,2011,76639,338465,181417,157048,31126,16198,14928,279710,139276,130699,125800,8577,7856,199189,107838,31438,102726,27973,5112,3465,7175,4276,2899,1402,836,566,73579,125610,406,288,118,391,289,102,4102,2876,1226,99273,26527,187,104,83,68,36,32,466,190,276,4782,3074,180,98,82,59,32,27,339,131,208,6597,4015,2582,7,6,1,9,4,5,127,59,68,1259,767,492,155435,124275,58755,25982,32773,observed,census_suburban_pca,4bee46e9b2086a78b6c1faefac96fbdd181d2e5f11b6eeea6a0535212fadf641,Historical source district; MMR inclusion and geometry unresolved
27:518:99999:802794:1463:000000,27,518,99999,802794,1463,WARD,Greater Mumbai (M Corp.) (Part) WARD NO.-1463,Urban,2011,383,1669,859,810,159,83,76,1428,664,655,649,9,7,1005,517,147,515,140,2,7,7,2,5,2,0,2,342,663,0,0,0,0,0,0,6,3,3,512,137,0,0,0,0,0,0,2,0,2,2,5,0,0,0,0,0,0,2,0,2,5,2,3,0,0,0,0,0,0,0,0,0,2,0,2,750,678,241,109,132,observed,census_suburban_pca,4bee46e9b2086a78b6c1faefac96fbdd181d2e5f11b6eeea6a0535212fadf641,Historical source district; MMR inclusion and geometry unresolved
27:518:99999:802794:1561:000000,27,518,99999,802794,1561,WARD,Greater Mumbai (M Corp.) (Part) WARD NO.-1561,Urban,2011,2349,10121,5361,4760,1364,731,633,7039,4471,4313,4089,158,140,5650,3118,1353,3032,1281,86,72,133,72,61,25,14,11,2243,3407,19,13,6,16,12,4,189,129,60,2878,1211,2,1,1,0,0,0,16,8,8,77,63,2,1,1,0,0,0,15,7,8,116,64,52,0,0,0,0,0,0,1,1,0,24,13,11,4013,3026,3082,1348,1734,observed,census_suburban_pca,4bee46e9b2086a78b6c1faefac96fbdd181d2e5f11b6eeea6a0535212fadf641,Historical source district; MMR inclusion and geometry unresolved
27:518:99999:802794:1562:000000,27,518,99999,802794,1562,WARD,Greater Mumbai (M Corp.) (Part) WARD NO.-1562,Urban,2011,40692,168576,85801,82775,13496,6961,6535,142500,68236,64418,62108,3818,3355,100340,50203,18033,48303,16115,1900,1918,3398,1700,1698,420,200,220,35598,64742,214,120,94,261,181,80,1835,1255,580,46747,15361,137,59,78,65,14,51,261,62,199,1765,1590,134,58,76,62,14,48,204,50,154,2998,1578,1420,3,1,2,3,0,3,57,12,45,357,187,170,73682,68818,26076,12119,13957,observed,census_suburban_pca,4bee46e9b2086a78b6c1faefac96fbdd181d2e5f11b6eeea6a0535212fadf641,Historical source district; MMR inclusion and geometry unresolved
27:518:99999:802794:1563:000000,27,518,99999,802794,1563,WARD,Greater Mumbai (M Corp.) (Part) WARD NO.-1563,Urban,2011,26910,120217,62646,57571,10601,5654,4947,101847,46695,43902,41836,2793,2431,73522,37334,9361,35661,8241,1673,1120,2504,1521,983,289,152,137,25312,48210,138,89,49,156,118,38,1772,1151,621,34303,7533,88,41,47,55,47,8,219,60,159,1525,906,87,40,47,28,21,7,169,54,115,2220,1406,814,1,1,0,27,26,1,50,6,44,211,119,92,54439,47408,18370,8207,10163,observed,census_suburban_pca,4bee46e9b2086a78b6c1faefac96fbdd181d2e5f11b6eeea6a0535212fadf641,Historical source district; MMR inclusion and geometry unresolved
27:518:99999:802794:1564:000000,27,518,99999,802794,1564,WARD,Greater Mumbai (M Corp.) (Part) WARD NO.-1564,Urban,2011,87118,391381,219078,172303,42574,22448,20126,312265,158203,149594,141887,8609,7379,233178,130912,27291,125705,23889,5207,3402,7116,4278,2838,1493,929,564,88166,145012,405,274,131,1140,959,181,6162,4430,1732,120042,21845,256,135,121,134,99,35,840,378,462,4595,2784,246,131,115,120,92,28,652,310,342,6098,3745,2353,10,4,6,14,7,7,188,68,120,1281,850,431,184259,128006,79116,34819,44297,observed,census_suburban_pca,4bee46e9b2086a78b6c1faefac96fbdd181d2e5f11b6eeea6a0535212fadf641,Historical source district; MMR inclusion and geometry unresolved
27:518:99999:802794:1565:000000,27,518,99999,802794,1565,WARD,Greater Mumbai (M Corp.) (Part) WARD NO.-1565,Urban,2011,53805,247521,132813,114708,31688,16438,15250,183927,92476,85354,81757,7122,6357,155045,74949,17527,70533,14821,4416,2706,6136,3779,2357,986,637,349,57864,97181,232,168,64,614,502,112,2751,1994,757,67869,13888,120,70,50,117,66,51,528,191,337,4089,2268,117,69,48,111,62,49,391,139,252,5517,3509,2008,3,1,2,6,4,2,137,52,85,840,580,260,103837,80090,63594,28976,34618,observed,census_suburban_pca,4bee46e9b2086a78b6c1faefac96fbdd181d2e5f11b6eeea6a0535212fadf641,Historical source district; MMR inclusion and geometry unresolved
27:518:99999:802794:1566:000000,27,518,99999,802794,1566,WARD,Greater Mumbai (M Corp.) (Part) WARD NO.-1566,Urban,2011,768,3550,1818,1732,356,181,175,2458,1569,1347,1250,222,208,1981,1106,463,979,368,127,95,196,114,82,26,13,13,712,1269,40,34,6,52,28,24,5,3,2,914,336,5,0,5,8,4,4,1,0,1,123,85,5,0,5,7,4,3,0,0,0,184,110,74,0,0,0,1,0,1,1,0,1,24,13,11,1417,1041,1092,401,691,observed,census_suburban_pca,4bee46e9b2086a78b6c1faefac96fbdd181d2e5f11b6eeea6a0535212fadf641,Historical source district; MMR inclusion and geometry unresolved
27:518:99999:802794:1667:000000,27,518,99999,802794,1667,WARD,Greater Mumbai (M Corp.) (Part) WARD NO.-1667,Urban,2011,80526,348033,189485,158548,31330,16524,14806,289212,140115,134743,129101,5372,4720,207918,113694,26421,110209,24534,3485,1887,4056,2589,1467,1316,896,420,75791,132127,234,149,85,499,354,145,4909,3654,1255,106052,23049,110,49,61,39,23,16,503,197,306,3216,1504,107,49,58,36,22,14,368,150,218,3545,2368,1177,3,0,3,3,1,2,135,47,88,1175,848,327,161918,127294,58821,27567,31254,observed,census_suburban_pca,4bee46e9b2086a78b6c1faefac96fbdd181d2e5f11b6eeea6a0535212fadf641,Historical source district; MMR inclusion and geometry unresolved
